graph,algo,diameter,bfs_count,chosenvtx, weightp, time_diameter_exact,sx,sy
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.4_seed=55_torus,ifub_foursweephd,27,8,0,0.999978, 560.174,0.280557,0.365856
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.4_seed=55_torus,ifub_hd,27,4,0,0.999978, 320.255,0.280557,0.365856
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.4_seed=64_square,ifub_foursweephd,29,9,3,0.999869, 1064.83,0.695078,0.471138
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.4_seed=64_square,ifub_hd,29,7,0,0.999978, 511.933,0.691688,0.131854
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.4_seed=64_torus,ifub_foursweephd,24,6,0,0.999978, 34.0063,0.691687,0.131854
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.4_seed=666_square,ifub_foursweephd,27,9,5,0.999848, 456.893,0.589442,0.568724
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.4_seed=666_square,ifub_hd,27,8,0,0.999978, 24.0454,0.126898,0.08495
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.4_seed=666_torus,ifub_foursweephd,25,9,0,0.999978, 2241.97,0.126898,0.084949
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.4_seed=666_torus,ifub_hd,25,5,0,0.999978, 1177.85,0.126898,0.084949
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.4_seed=836_square,ifub_foursweephd,28,6,1,0.999957, 48.8862,0.395182,0.553582
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.4_seed=836_torus,ifub_foursweephd,26,7,31,0.99896, 1919.12,0.600006,0.57578
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=1001_square,ifub_foursweephd,22,6,0,0.999979, 946.312,0.638558,0.374782
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=1001_square,ifub_hd,22,2,0,0.999979, 186.59,0.638558,0.374782
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=1001_torus,ifub_foursweephd,23,7,0,0.999979, 1016.45,0.638559,0.374783
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=14_square,ifub_foursweephd,22,6,1,0.999957, 1412.97,0.107344,0.489812
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=14_torus,ifub_foursweephd,20,6,3,0.999914, 462.24,0.497049,0.088782
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=237_square,ifub_foursweephd,24,6,3335,0.994629, 134.936,0.60014,0.411168
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=237_torus,ifub_foursweephd,21,8,0,0.999979, 819.587,0.290833,0.965902
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=2_square,ifub_foursweephd,29,7,1,0.999957, 668.164,0.140804,0.856472
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=2_square,ifub_hd,29,4,0,0.999979, 15.9818,0.77138,0.585576
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=2_torus,ifub_foursweephd,19,9,0,0.999979, 529.329,0.771379,0.585575
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=321_square,ifub_foursweephd,25,7,1,0.999957, 1211.62,0.718274,0.510376
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=321_square,ifub_hd,25,7,0,0.999978, 196.407,0.410076,0.214124
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=321_torus,ifub_foursweephd,22,6,0,0.999979, 684.36,0.410076,0.214125
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=321_torus,ifub_hd,22,2,0,0.999979, 10.5534,0.410076,0.214125
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=356_square,ifub_foursweephd,22,6,0,0.999979, 1023.2,0.481288,0.1508
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=356_torus,ifub_foursweephd,22,6,0,0.999979, 25.6103,0.481288,0.1508
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=489_square,ifub_foursweephd,23,7,0,0.999979, 78.4642,0.418152,0.108178
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=489_torus,ifub_foursweephd,24,6,0,0.999979, 636.808,0.418152,0.108178
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=55_square,ifub_foursweephd,24,6,0,0.999978, 597.942,0.280556,0.365856
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=55_square,ifub_hd,24,2,0,0.999978, 92.8948,0.280556,0.365856
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=55_torus,ifub_foursweephd,20,7,0,0.999979, 2224.04,0.280557,0.365856
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=55_torus,ifub_hd,20,3,0,0.999979, 943.873,0.280557,0.365856
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=64_square,ifub_foursweephd,25,7,1585,0.999611, 699.446,0.875454,0.691432
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=64_torus,ifub_foursweephd,24,6,3485,0.71871, 445.889,0.345283,0.473959
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=666_square,ifub_foursweephd,21,13,4,0.999872, 224.529,0.480548,0.263834
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=666_torus,ifub_foursweephd,19,7,0,0.999979, 23.8899,0.126898,0.084949
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=836_square,ifub_foursweephd,23,7,423,0.999936, 1003.64,0.37406,0.93526
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=836_square,ifub_hd,23,5,1,0.999957, 285.746,0.395182,0.553582
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=836_torus,ifub_foursweephd,24,6,15,0.999573, 342.253,0.593575,0.864278
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.53_seed=836_torus,ifub_hd,24,4,0,0.999979, 64.4266,0.95585,0.00565
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=1001_square,ifub_foursweephd,22,6,0,0.999979, 290.282,0.638558,0.374782
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=1001_square,ifub_hd,22,2,0,0.999979, 157.075,0.638558,0.374782
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=1001_torus,ifub_foursweephd,17,13,0,0.999979, 3695.17,0.638559,0.374783
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=14_square,ifub_foursweephd,21,7,0,0.999979, 2868.3,0.89267,0.440374
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=14_square,ifub_hd,21,3,0,0.999979, 130.949,0.89267,0.440374
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=14_torus,ifub_foursweephd,21,7,946,0.99983, 560.944,0.317913,0.656412
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=14_torus,ifub_hd,21,6,0,0.999979, 1788.49,0.892669,0.440374
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=237_square,ifub_foursweephd,20,7,6,0.999787, 34.4102,0.612668,0.502492
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=237_square,ifub_hd,20,5,0,0.999979, 746.127,0.290834,0.965902
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=237_torus,ifub_foursweephd,20,7,0,0.999979, 1555.06,0.290833,0.965902
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=2_square,ifub_foursweephd,22,6,2,0.999915, 762.689,0.346904,0.234696
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=2_square,ifub_hd,22,3,0,0.999979, 427.06,0.77138,0.585576
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=2_torus,ifub_foursweephd,18,9,4,0.999894, 640.858,0.149731,0.750838
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=321_square,ifub_foursweephd,21,7,1,0.999957, 30.9376,0.718274,0.510376
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=321_torus,ifub_foursweephd,19,10,3,0.999915, 921.076,0.806837,0.886265
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=321_torus,ifub_hd,19,5,0,0.999979, 1426.7,0.410076,0.214125
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=356_square,ifub_foursweephd,25,7,911,0.999637, 2362.25,0.413872,0.897056
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=356_torus,ifub_foursweephd,18,7,0,0.999979, 970.467,0.481288,0.1508
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=489_square,ifub_foursweephd,19,7,5,0.999872, 1320.15,0.072384,0.310982
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=489_square,ifub_hd,19,4,0,0.999979, 1120.42,0.418152,0.108178
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=489_torus,ifub_foursweephd,19,8,0,0.999979, 1733.34,0.418152,0.108178
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=489_torus,ifub_hd,19,4,0,0.999979, 241.084,0.418152,0.108178
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=55_square,ifub_foursweephd,23,7,0,0.999979, 458.018,0.280556,0.365856
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=55_torus,ifub_foursweephd,21,8,2840,0.998895, 938.513,0.915276,0.652969
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=55_torus,ifub_hd,21,6,0,0.999979, 532.085,0.280557,0.365856
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=64_square,ifub_foursweephd,24,7,0,0.999979, 2472.26,0.691688,0.131854
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=64_square,ifub_hd,24,3,0,0.999979, 194.916,0.691688,0.131854
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=64_torus,ifub_foursweephd,17,15,1,0.999958, 4061.25,0.444404,0.673064
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=64_torus,ifub_hd,17,9,0,0.999979, 2985.21,0.691687,0.131854
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=666_square,ifub_foursweephd,19,21,1894,0.999894, 1983.07,0.92816,0.427932
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=666_torus,ifub_foursweephd,19,7,2,0.999936, 2636.35,0.305848,0.862258
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=666_torus,ifub_hd,19,4,0,0.999979, 1456.94,0.126898,0.084949
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=836_square,ifub_foursweephd,23,8,0,0.999979, 914.075,0.95585,0.00565
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=836_torus,ifub_foursweephd,18,7,3343,0.998856, 1632.87,0.727326,0.553067
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.62_seed=836_torus,ifub_hd,18,5,0,0.999979, 1234.84,0.95585,0.00565
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=1001_square,ifub_foursweephd,16,9,2,0.999915, 2253.05,0.42104,0.698828
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=1001_square,ifub_hd,16,3,0,0.999979, 195.334,0.638558,0.374782
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=1001_torus,ifub_foursweephd,17,7,9,0.999769, 2091.06,0.307758,0.686165
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=1001_torus,ifub_hd,17,5,0,0.999979, 859.507,0.638559,0.374783
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=14_square,ifub_foursweephd,18,13,0,0.999979, 2675.74,0.89267,0.440374
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=14_square,ifub_hd,18,9,0,0.999979, 2157.9,0.89267,0.440374
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=14_torus,ifub_foursweephd,16,6,5,0.999768, 261.271,0.070536,0.434674
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=237_square,ifub_foursweephd,18,39,8924,0.982621, 12868.1,0.848242,0.902342
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=237_torus,ifub_foursweephd,17,7,0,0.999979, 34.9863,0.290833,0.965902
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=2_square,ifub_foursweephd,17,14,0,0.999979, 4959,0.77138,0.585576
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=2_torus,ifub_foursweephd,16,15,79,0.991619, 2024.36,0.75836,0.469763
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=2_torus,ifub_hd,16,4,0,0.999979, 641.277,0.771379,0.585575
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=321_square,ifub_foursweephd,18,21,6155,0.984922, 4372.25,0.075598,0.654444
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=321_torus,ifub_foursweephd,18,7,0,0.999979, 703.149,0.410076,0.214125
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=356_square,ifub_foursweephd,18,9,1,0.999958, 1012.9,0.341082,0.719502
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=356_torus,ifub_foursweephd,16,6,1,0.999958, 2392.86,0.341082,0.719502
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=489_square,ifub_foursweephd,19,8,0,0.999979, 660.499,0.418152,0.108178
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=489_torus,ifub_foursweephd,15,20,2,0.999937, 2278.33,0.402654,0.261926
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=489_torus,ifub_hd,15,12,0,0.999979, 1088.17,0.418152,0.108178
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=55_square,ifub_foursweephd,21,9,5530,0.999003, 882.378,0.83527,0.845956
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=55_torus,ifub_foursweephd,18,6,7,0.999831, 239.892,0.50069,0.964553
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=64_square,ifub_foursweephd,18,6,1,0.999957, 51.3679,0.444404,0.673064
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=64_torus,ifub_foursweephd,16,7,0,0.999979, 901.346,0.691687,0.131854
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=666_square,ifub_foursweephd,18,32,1345,0.9711, 2876.91,0.908822,0.088
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=666_torus,ifub_foursweephd,16,7,3,0.999916, 1458.88,0.251641,0.364685
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=666_torus,ifub_hd,16,4,0,0.999979, 949.383,0.126898,0.084949
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=836_square,ifub_foursweephd,17,13,1,0.999894, 1992.78,0.192462,0.133982
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.76_seed=836_torus,ifub_foursweephd,16,8,0,0.999979, 926.441,0.95585,0.00565
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=1001_square,ifub_foursweephd,19,7,0,0.999979, 743.549,0.638558,0.374782
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=1001_torus,ifub_foursweephd,16,8,0,0.999979, 2131.8,0.638559,0.374783
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=1001_torus,ifub_hd,16,4,0,0.999979, 1441.12,0.638559,0.374783
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=14_square,ifub_foursweephd,19,10,2,0.999851, 280.687,0.462934,0.224156
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=14_torus,ifub_foursweephd,19,7,0,0.999979, 1184.91,0.892669,0.440374
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=14_torus,ifub_hd,19,3,0,0.999979, 259.722,0.892669,0.440374
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=237_square,ifub_foursweephd,20,8,1654,0.999723, 611.319,0.597568,0.071934
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=237_torus,ifub_foursweephd,18,7,3950,0.999471, 443.208,0.139374,0.542632
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=2_square,ifub_foursweephd,27,7,9902,0.998341, 2101.07,0.966126,0.220724
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=2_square,ifub_hd,27,4,0,0.999979, 1252.67,0.77138,0.585576
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=2_torus,ifub_foursweephd,20,9,941,0.997312, 2748.58,0.356636,0.656052
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=321_square,ifub_foursweephd,20,16,2088,0.986807, 1323.81,0.687168,0.902732
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=321_square,ifub_hd,20,5,0,0.999979, 678.344,0.410076,0.214124
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=321_torus,ifub_foursweephd,17,7,0,0.999979, 1937.26,0.410076,0.214125
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=321_torus,ifub_hd,17,3,0,0.999979, 107.496,0.410076,0.214125
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=356_square,ifub_foursweephd,18,10,865,0.995347, 892.002,0.414608,0.791972
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=356_torus,ifub_foursweephd,16,8,0,0.999979, 1310.88,0.481288,0.1508
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=356_torus,ifub_hd,16,4,0,0.999979, 1184.91,0.481288,0.1508
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=489_square,ifub_foursweephd,18,9,0,0.999979, 1032.32,0.418152,0.108178
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=489_torus,ifub_foursweephd,16,7,0,0.999979, 275.472,0.418152,0.108178
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=55_square,ifub_foursweephd,19,9,0,0.999979, 1632.07,0.280556,0.365856
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=55_square,ifub_hd,19,5,0,0.999979, 1202.93,0.280556,0.365856
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=55_torus,ifub_foursweephd,17,9,11,0.999598, 2820.99,0.230388,0.191939
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=55_torus,ifub_hd,17,5,0,0.999979, 363.178,0.280557,0.365856
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=64_square,ifub_foursweephd,20,6,9,0.999574, 879.124,0.147264,0.909928
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=64_square,ifub_hd,20,3,0,0.999979, 206.969,0.691688,0.131854
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=64_torus,ifub_foursweephd,17,9,0,0.999979, 240.192,0.691687,0.131854
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=666_square,ifub_foursweephd,19,12,3,0.999872, 2602.1,0.480548,0.263834
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=666_square,ifub_hd,19,6,0,0.999979, 436.107,0.126898,0.08495
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=666_torus,ifub_foursweephd,18,8,1572,0.976438, 1723.06,0.282039,0.784599
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=666_torus,ifub_hd,18,4,0,0.999979, 64.9016,0.126898,0.084949
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=836_square,ifub_foursweephd,18,6,1,0.999957, 171.199,0.395182,0.553582
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=836_square,ifub_hd,18,2,1,0.999957, 729.361,0.395182,0.553582
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.7_seed=836_torus,ifub_foursweephd,17,10,3,0.999916, 2698.92,0.122069,0.27849
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=1001_square,ifub_foursweephd,16,8,4,0.999873, 2867.96,0.468584,0.543754
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=1001_torus,ifub_foursweephd,15,10,1,0.999958, 668.987,0.986495,0.525119
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=14_square,ifub_foursweephd,17,7,0,0.999979, 766.651,0.89267,0.440374
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=14_torus,ifub_foursweephd,14,14,4,0.999874, 352.265,0.161523,0.171155
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=237_square,ifub_foursweephd,17,13,1032,0.999746, 64.8022,0.486808,0.488576
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=237_torus,ifub_foursweephd,16,6,0,0.999979, 672.721,0.290833,0.965902
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=237_torus,ifub_hd,16,2,0,0.999979, 165.862,0.290833,0.965902
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=2_square,ifub_foursweephd,17,12,0,0.999979, 3570.93,0.77138,0.585576
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=2_torus,ifub_foursweephd,14,8,0,0.999979, 593.369,0.771379,0.585575
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=321_square,ifub_foursweephd,19,8,0,0.999979, 2555.27,0.410076,0.214124
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=321_square,ifub_hd,19,4,0,0.999979, 1489.17,0.410076,0.214124
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=321_torus,ifub_foursweephd,16,7,1,0.999958, 847.249,0.718274,0.510376
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=321_torus,ifub_hd,16,4,0,0.999979, 121.465,0.410076,0.214125
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=356_square,ifub_foursweephd,17,13,0,0.999979, 953.178,0.481288,0.1508
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=356_torus,ifub_foursweephd,16,7,0,0.999979, 46.7353,0.481288,0.1508
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=489_square,ifub_foursweephd,17,10,0,0.999979, 36.8869,0.418152,0.108178
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=489_torus,ifub_foursweephd,15,11,852,0.999895, 1037.17,0.513947,0.600344
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=55_square,ifub_foursweephd,18,16,5193,0.999006, 2745.14,0.83527,0.845956
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=55_square,ifub_hd,18,4,0,0.999979, 1444.89,0.280556,0.365856
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=55_torus,ifub_foursweephd,16,7,4,0.999832, 790.124,0.50069,0.964553
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=64_square,ifub_foursweephd,18,8,1267,0.999069, 996.148,0.75304,0.840262
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=64_torus,ifub_foursweephd,15,16,0,0.999979, 1530.56,0.691687,0.131854
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=64_torus,ifub_hd,15,12,0,0.999979, 3284.35,0.691687,0.131854
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=666_square,ifub_foursweephd,17,21,1145,0.996804, 5108.81,0.465584,0.813296
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=666_torus,ifub_foursweephd,14,9,0,0.999979, 301.332,0.126898,0.084949
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=666_torus,ifub_hd,14,5,0,0.999979, 99.6983,0.126898,0.084949
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=836_square,ifub_foursweephd,17,20,365,0.998496, 100.222,0.199296,0.748774
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=836_torus,ifub_foursweephd,16,11,0,0.999979, 1495.21,0.95585,0.00565
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.82_seed=836_torus,ifub_hd,16,7,0,0.999979, 1347.48,0.95585,0.00565
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=1001_square,ifub_foursweephd,17,32,3105,0.98909, 8813.03,0.224054,0.85334
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=1001_torus,ifub_foursweephd,14,12,0,0.999979, 4710.11,0.638559,0.374783
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=1001_torus,ifub_hd,14,8,0,0.999979, 973.617,0.638559,0.374783
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=14_square,ifub_foursweephd,16,10,0,0.999979, 472.959,0.89267,0.440374
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=14_square,ifub_hd,16,6,0,0.999979, 1337.72,0.89267,0.440374
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=14_torus,ifub_foursweephd,16,27,4151,0.999015, 3112.16,0.594123,0.808398
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=237_square,ifub_foursweephd,17,14,0,0.999979, 2553.61,0.290834,0.965902
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=237_torus,ifub_foursweephd,14,9,0,0.999979, 908.072,0.290833,0.965902
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=2_square,ifub_foursweephd,17,12,704,0.999556, 1722.33,0.713752,0.8886
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=2_square,ifub_hd,17,8,0,0.999979, 14.2463,0.77138,0.585576
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=2_torus,ifub_foursweephd,14,7,0,0.999979, 531.078,0.771379,0.585575
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=2_torus,ifub_hd,14,3,0,0.999979, 320.103,0.771379,0.585575
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=321_square,ifub_foursweephd,17,11,0,0.999979, 3697.85,0.410076,0.214124
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=321_square,ifub_hd,17,7,0,0.999979, 1471.36,0.410076,0.214124
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=321_torus,ifub_foursweephd,16,11,3228,0.995382, 707.54,0.610755,0.721234
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=356_square,ifub_foursweephd,16,21,1136,0.999788, 2924.67,0.603844,0.557018
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=356_torus,ifub_foursweephd,16,7,2281,0.992609, 2315.32,0.802768,0.890642
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=489_square,ifub_foursweephd,16,8,0,0.999979, 720.168,0.418152,0.108178
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=489_torus,ifub_foursweephd,15,12,0,0.999979, 3552.83,0.418152,0.108178
girg_n=50000_deg=5_dim=2_ple=2.75_T=0.88_seed=55_square,ifub_foursweephd,16,13,1189,0.999936, 1178.46,0.549484,0.875516
